GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US250251402022,250251402022,"Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts",512,117,107,81,88,79,8,12,0,12,8,12,0,12,0,12,80,77,0,12,0,12,0,12,0,12,0,12,80,77,10,15,38,59,32,49,0,12,19,22,0,12,0,12,0,12,0,12,0,12,19,22,0,12,0,12,10,16,9,15,405,126,345,128,189,96,0,12,75,77,81,49,33,31,156,91,11,16,0,12,0,12,0,12,11,16,145,90,0,12,93,87,43,30,9,12,60,39,23,25,0,12,12,18,11,18,0,12,37,31,0,12,0,12,27,26,10,16
1500000US250251402023,250251402023,"Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts",361,82,21,23,11,16,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,11,16,0,12,11,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,10,16,340,82,254,81,183,68,0,12,93,55,68,31,22,21,71,56,40,46,0,12,30,43,10,16,0,12,31,29,0,12,0,12,21,23,10,16,86,35,23,25,0,12,12,18,0,12,11,18,63,35,0,12,13,20,32,27,18,19
1500000US250251402024,250251402024,"Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts",613,105,90,76,47,52,10,15,0,12,0,12,0,12,10,15,37,49,0,12,0,12,0,12,0,12,0,12,37,49,0,12,7,10,30,49,0,12,43,54,11,18,0,12,0,12,11,18,0,12,32,51,0,12,0,12,32,51,0,12,523,111,360,93,230,71,0,12,46,33,137,64,47,30,130,67,39,52,0,12,32,51,0,12,7,12,91,55,0,12,52,41,27,27,12,18,163,88,107,84,0,12,84,79,13,20,10,16,56,36,0,12,8,12,7,12,41,33
1500000US250251402025,250251402025,"Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts",294,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,294,74,187,61,147,67,0,12,32,26,110,64,5,8,40,35,23,27,0,12,23,27,0,12,0,12,17,23,0,12,0,12,17,23,0,12,107,54,54,44,0,12,43,45,11,17,0,12,53,33,0,12,0,12,9,15,44,30
1500000US250251403001,250251403001,"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",439,142,62,72,62,72,11,20,0,12,0,12,11,20,0,12,51,68,0,12,0,12,0,12,0,12,0,12,51,68,0,12,40,64,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,377,144,338,142,173,130,0,12,128,115,9,15,36,46,165,111,10,22,10,22,0,12,0,12,0,12,155,107,0,12,91,77,46,75,18,30,39,40,0,12,0,12,0,12,0,12,0,12,39,40,10,15,19,30,10,18,0,12
1500000US250251403002,250251403002,"Block Group 2, Census Tract 1403, Suffolk County, Massachusetts",186,98,42,61,42,61,0,12,0,12,0,12,0,12,0,12,42,61,0,12,0,12,0,12,0,12,0,12,42,61,0,12,42,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,144,98,132,98,50,39,0,12,0,12,50,39,0,12,82,90,10,16,0,12,0,12,0,12,10,16,72,87,0,12,56,81,16,26,0,12,12,20,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,12,20,0,12
1500000US250251403003,250251403003,"Block Group 3, Census Tract 1403, Suffolk County, Massachusetts",785,167,152,104,37,42,0,12,0,12,0,12,0,12,0,12,37,42,0,12,0,12,0,12,0,12,0,12,37,42,0,12,21,33,0,12,16,27,115,93,33,38,0,12,0,12,17,27,16,26,82,87,0,12,0,12,66,83,16,26,633,152,398,139,314,138,0,12,102,84,81,73,131,83,84,66,0,12,0,12,0,12,0,12,0,12,84,66,0,12,52,61,20,23,12,20,235,102,81,63,0,12,33,39,0,12,48,47,154,91,0,12,13,21,35,39,106,78
1500000US250251403004,250251403004,"Block Group 4, Census Tract 1403, Suffolk County, Massachusetts",258,90,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,14,23,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,244,95,163,91,115,80,0,12,17,29,83,70,15,22,48,53,0,12,0,12,0,12,0,12,0,12,48,53,0,12,12,22,36,59,0,12,81,53,0,12,0,12,0,12,0,12,0,12,81,53,23,38,42,51,11,18,5,14
1500000US250251403005,250251403005,"Block Group 5, Census Tract 1403, Suffolk County, Massachusetts",452,165,102,96,72,88,0,12,0,12,0,12,0,12,0,12,72,88,21,34,0,12,0,12,21,34,0,12,51,82,0,12,51,82,0,12,0,12,30,37,0,12,0,12,0,12,0,12,0,12,30,37,0,12,0,12,0,12,30,37,350,146,225,136,110,74,0,12,13,23,97,69,0,12,115,116,55,88,0,12,0,12,55,88,0,12,60,81,0,12,50,80,10,18,0,12,125,86,64,70,0,12,0,12,0,12,64,70,61,61,0,12,0,12,0,12,61,61
1500000US250251403006,250251403006,"Block Group 6, Census Tract 1403, Suffolk County, Massachusetts",219,83,32,50,32,50,0,12,0,12,0,12,0,12,0,12,32,50,0,12,0,12,0,12,0,12,0,12,32,50,0,12,0,12,32,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,187,71,131,69,65,53,0,12,35,38,15,25,15,24,66,53,21,33,0,12,0,12,21,33,0,12,45,43,0,12,0,12,29,35,16,27,56,46,30,34,0,12,0,12,14,22,16,25,26,30,0,12,0,12,12,19,14,23
1500000US250251404001,250251404001,"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",188,87,42,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,36,16,28,0,12,0,12,16,28,0,12,26,22,0,12,0,12,15,24,11,18,146,77,104,70,59,61,0,12,33,52,13,23,13,21,45,35,0,12,0,12,0,12,0,12,0,12,45,35,0,12,20,33,12,19,13,22,42,38,0,12,0,12,0,12,0,12,0,12,42,38,0,12,0,12,27,31,15,23
1500000US250251404002,250251404002,"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",382,101,76,84,40,64,0,12,0,12,0,12,0,12,0,12,40,64,0,12,0,12,0,12,0,12,0,12,40,64,0,12,0,12,0,12,40,64,36,58,0,12,0,12,0,12,0,12,0,12,36,58,0,12,0,12,36,58,0,12,306,94,251,90,140,75,0,12,0,12,59,41,81,67,111,67,24,39,0,12,0,12,24,39,0,12,87,58,0,12,62,52,0,12,25,28,55,48,0,12,0,12,0,12,0,12,0,12,55,48,0,12,29,44,12,18,14,22
1500000US250251404003,250251404003,"Block Group 3, Census Tract 1404, Suffolk County, Massachusetts",399,128,17,28,17,28,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,382,132,323,133,109,74,0,12,0,12,83,66,26,33,214,131,0,12,0,12,0,12,0,12,0,12,214,131,31,51,123,107,60,52,0,12,59,47,16,24,0,12,0,12,16,24,0,12,43,46,0,12,0,12,43,46,0,12
1500000US250251404004,250251404004,"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",251,90,28,31,15,22,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,15,22,0,12,13,21,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,13,21,223,97,178,104,88,60,0,12,10,17,78,61,0,12,90,88,0,12,0,12,0,12,0,12,0,12,90,88,0,12,35,55,55,59,0,12,45,41,15,25,0,12,0,12,0,12,15,25,30,32,0,12,0,12,14,22,16,25
1500000US250251404005,250251404005,"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",610,128,61,59,50,57,0,12,0,12,0,12,0,12,0,12,50,57,0,12,0,12,0,12,0,12,0,12,50,57,0,12,40,63,10,17,0,12,11,17,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,11,17,0,12,549,113,432,144,270,110,0,12,10,16,208,112,52,52,162,105,19,31,0,12,0,12,0,12,19,31,143,100,0,12,79,90,64,58,0,12,117,80,32,36,0,12,0,12,16,26,16,26,85,70,0,12,13,21,49,60,23,28
1500000US250251404006,250251404006,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",616,132,46,44,33,39,0,12,0,12,0,12,0,12,0,12,33,39,0,12,0,12,0,12,0,12,0,12,33,39,0,12,28,38,5,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,13,21,570,135,387,128,193,80,0,12,73,53,62,47,58,39,194,108,13,22,0,12,0,12,0,12,13,22,181,114,0,12,71,70,94,80,16,26,183,84,57,46,0,12,0,12,30,33,27,31,126,73,30,46,0,12,39,49,57,37
1500000US250251404007,250251404007,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",434,113,64,62,64,62,0,12,0,12,0,12,0,12,0,12,64,62,0,12,0,12,0,12,0,12,0,12,64,62,0,12,64,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,370,111,155,94,75,67,0,12,47,57,15,24,13,21,80,70,20,32,0,12,20,32,0,12,0,12,60,64,0,12,10,17,50,61,0,12,215,100,116,89,0,12,58,72,39,46,19,30,99,76,10,17,0,12,57,55,32,52
1500000US250251601011,250251601011,"Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts",437,121,91,81,91,81,61,70,0,12,61,70,0,12,0,12,30,46,0,12,0,12,0,12,0,12,0,12,30,46,0,12,30,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,346,115,346,115,98,60,12,19,15,24,71,53,0,12,248,122,142,103,0,12,121,99,21,33,0,12,106,86,0,12,61,70,45,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251601012,250251601012,"Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts",558,130,108,85,24,38,0,12,0,12,0,12,0,12,0,12,24,38,0,12,0,12,0,12,0,12,0,12,24,38,0,12,24,38,0,12,0,12,84,78,19,30,0,12,19,30,0,12,0,12,65,73,0,12,0,12,0,12,65,73,450,147,308,116,203,120,0,12,76,71,127,91,0,12,105,95,54,68,0,12,35,59,0,12,19,31,51,63,0,12,0,12,51,63,0,12,142,90,128,87,0,12,67,75,16,25,45,54,14,23,0,12,0,12,0,12,14,23
1500000US250251601013,250251601013,"Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts",406,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,406,127,355,118,229,118,0,12,117,97,98,76,14,21,126,87,26,42,0,12,26,42,0,12,0,12,100,75,0,12,51,60,49,45,0,12,51,61,19,31,0,12,0,12,19,31,0,12,32,53,0,12,0,12,32,53,0,12
1500000US250251601014,250251601014,"Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts",504,121,150,89,132,86,0,12,0,12,0,12,0,12,0,12,132,86,40,65,0,12,40,65,0,12,0,12,92,79,14,22,78,76,0,12,0,12,18,29,18,29,0,12,0,12,18,29,0,12,0,12,0,12,0,12,0,12,0,12,354,121,261,108,136,92,0,12,101,85,35,40,0,12,125,81,37,60,0,12,37,60,0,12,0,12,88,56,0,12,59,50,29,32,0,12,93,83,47,61,0,12,47,61,0,12,0,12,46,56,0,12,0,12,30,49,16,25
1500000US250251601015,250251601015,"Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts",279,116,160,113,160,113,0,12,0,12,0,12,0,12,0,12,160,113,0,12,0,12,0,12,0,12,0,12,160,113,0,12,160,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,80,90,65,72,58,0,12,28,43,44,41,0,12,18,29,0,12,0,12,0,12,0,12,0,12,18,29,0,12,18,29,0,12,0,12,29,47,29,47,0,12,29,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251602001,250251602001,"Block Group 1, Census Tract 1602, Suffolk County, Massachusetts",409,85,145,73,94,66,0,12,0,12,0,12,0,12,0,12,94,66,24,38,0,12,24,38,0,12,0,12,70,55,0,12,35,40,11,18,24,38,51,43,51,43,0,12,19,22,32,38,0,12,0,12,0,12,0,12,0,12,0,12,264,88,240,83,142,72,0,12,85,57,48,42,9,14,98,53,43,40,0,12,28,35,15,25,0,12,55,40,0,12,27,28,28,31,0,12,24,35,22,34,0,12,22,34,0,12,0,12,2,5,2,5,0,12,0,12,0,12
1500000US250251602002,250251602002,"Block Group 2, Census Tract 1602, Suffolk County, Massachusetts",374,87,138,70,56,47,7,12,0,12,7,12,0,12,0,12,49,46,0,12,0,12,0,12,0,12,0,12,49,46,0,12,49,46,0,12,0,12,82,56,31,37,0,12,0,12,31,37,0,12,51,41,0,12,0,12,0,12,51,41,236,85,153,66,25,22,0,12,0,12,25,22,0,12,128,64,72,51,0,12,44,50,28,36,0,12,56,40,0,12,47,36,0,12,9,14,83,48,55,45,6,11,20,33,21,25,8,12,28,36,0,12,0,12,0,12,28,36
1500000US250251602003,250251602003,"Block Group 3, Census Tract 1602, Suffolk County, Massachusetts",386,86,8,13,8,13,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,8,13,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,378,87,275,87,76,55,0,12,66,53,10,15,0,12,199,85,118,75,11,16,61,51,46,49,0,12,81,51,10,16,41,40,11,16,19,28,103,63,80,65,0,12,40,46,40,45,0,12,23,29,0,12,23,29,0,12,0,12
1500000US250251603001,250251603001,"Block Group 1, Census Tract 1603, Suffolk County, Massachusetts",1104,104,162,68,21,36,0,12,0,12,0,12,0,12,0,12,21,36,0,12,0,12,0,12,0,12,0,12,21,36,0,12,21,36,0,12,0,12,141,63,66,53,0,12,0,12,13,17,53,50,75,43,0,12,0,12,0,12,75,43,942,104,417,77,297,72,0,12,133,65,108,40,56,30,120,58,32,20,12,13,8,12,0,12,12,13,88,53,0,12,81,52,0,12,7,11,525,103,185,77,0,12,67,41,84,58,34,39,340,79,23,30,62,37,39,26,216,71
1500000US250251603002,250251603002,"Block Group 2, Census Tract 1603, Suffolk County, Massachusetts",239,69,13,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,14,13,14,6,8,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,226,68,103,62,45,31,0,12,19,24,19,19,7,12,58,53,0,12,0,12,0,12,0,12,0,12,58,53,6,9,24,37,28,39,0,12,123,50,81,43,0,12,45,31,36,34,0,12,42,25,0,12,16,20,21,18,5,9
1500000US250251604001,250251604001,"Block Group 1, Census Tract 1604, Suffolk County, Massachusetts",400,63,96,41,19,18,0,12,0,12,0,12,0,12,0,12,19,18,0,12,0,12,0,12,0,12,0,12,19,18,6,9,9,15,4,6,0,12,77,38,26,24,0,12,19,21,7,12,0,12,51,30,2,3,0,12,30,25,19,18,304,58,204,56,88,38,0,12,44,35,44,32,0,12,116,52,48,32,5,10,10,15,33,26,0,12,68,44,5,7,23,24,25,28,15,17,100,35,57,25,0,12,15,14,21,16,21,20,43,29,0,12,33,26,7,11,3,6
1500000US250251604002,250251604002,"Block Group 2, Census Tract 1604, Suffolk County, Massachusetts",619,74,119,45,58,37,0,12,0,12,0,12,0,12,0,12,58,37,17,25,0,12,17,25,0,12,0,12,41,29,6,9,12,13,23,25,0,12,61,27,32,21,0,12,14,17,18,12,0,12,29,20,0,12,9,10,13,16,7,8,500,74,240,67,120,55,0,12,73,43,47,28,0,12,120,52,15,16,0,12,7,11,8,13,0,12,105,49,3,5,34,38,42,29,26,25,260,78,214,72,0,12,81,54,92,48,41,28,46,27,6,10,15,16,5,7,20,16
1500000US250251605011,250251605011,"Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts",608,113,122,71,107,69,8,14,0,12,8,14,0,12,0,12,99,68,25,39,0,12,25,39,0,12,0,12,74,57,0,12,74,57,0,12,0,12,15,16,0,12,0,12,0,12,0,12,0,12,15,16,0,12,0,12,15,16,0,12,486,117,357,112,202,92,0,12,100,76,102,63,0,12,155,87,111,78,9,16,102,75,0,12,0,12,44,40,0,12,0,12,44,40,0,12,129,63,66,40,0,12,30,37,25,22,11,18,63,55,0,12,29,43,19,27,15,24
1500000US250251605012,250251605012,"Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts",340,98,52,58,10,15,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,10,15,0,12,42,55,36,54,0,12,36,54,0,12,0,12,6,11,0,12,0,12,0,12,6,11,288,99,188,79,102,50,0,12,28,30,64,44,10,15,86,70,9,16,0,12,9,16,0,12,0,12,77,67,13,23,32,51,22,32,10,18,100,77,92,76,0,12,35,42,57,67,0,12,8,12,0,12,0,12,8,12,0,12
1500000US250251605013,250251605013,"Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts",149,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,149,76,80,52,42,39,0,12,9,14,0,12,33,35,38,37,29,34,0,12,12,20,17,26,0,12,9,18,0,12,0,12,9,18,0,12,69,59,10,17,0,12,0,12,10,17,0,12,59,57,4,7,35,54,0,12,20,21
1500000US250251605014,250251605014,"Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts",353,94,149,73,14,23,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,14,23,0,12,14,23,0,12,0,12,135,71,41,38,0,12,0,12,8,13,33,36,94,63,0,12,0,12,58,59,36,32,204,74,88,61,88,61,0,12,0,12,71,54,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,116,58,49,30,0,12,0,12,22,20,27,24,67,47,0,12,7,12,33,39,27,24
1500000US250251605015,250251605015,"Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts",283,95,52,40,10,16,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,42,40,42,40,15,25,27,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,231,96,179,88,97,79,0,12,70,77,27,32,0,12,82,55,17,26,0,12,17,26,0,12,0,12,65,47,0,12,0,12,54,44,11,16,52,44,0,12,0,12,0,12,0,12,0,12,52,44,0,12,0,12,0,12,52,44
1500000US250251605021,250251605021,"Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts",652,126,19,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,22,13,19,0,12,0,12,0,12,13,19,6,11,0,12,0,12,0,12,6,11,633,127,340,112,191,87,0,12,85,73,93,54,13,15,149,87,18,22,0,12,18,22,0,12,0,12,131,84,0,12,101,82,23,26,7,11,293,113,210,107,0,12,182,104,16,20,12,19,83,49,0,12,68,49,15,17,0,12
1500000US250251605022,250251605022,"Block Group 2, Census Tract 1605.02, Suffolk County, Massachusetts",639,132,141,110,107,101,107,101,0,12,55,78,0,12,52,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,38,0,12,0,12,0,12,0,12,0,12,34,38,0,12,20,34,0,12,14,17,498,124,350,116,195,98,0,12,91,95,81,51,23,28,155,77,39,44,0,12,39,44,0,12,0,12,116,71,0,12,111,70,0,12,5,10,148,80,43,36,0,12,0,12,14,25,29,31,105,75,0,12,64,79,23,27,18,21
1500000US250251605023,250251605023,"Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts",376,122,138,82,75,60,0,12,0,12,0,12,0,12,0,12,75,60,0,12,0,12,0,12,0,12,0,12,75,60,0,12,65,58,10,15,0,12,63,61,0,12,0,12,0,12,0,12,0,12,63,61,0,12,0,12,8,14,55,59,238,110,101,73,0,12,0,12,0,12,0,12,0,12,101,73,53,60,0,12,53,60,0,12,0,12,48,47,0,12,48,47,0,12,0,12,137,92,73,71,0,12,57,69,9,14,7,11,64,62,0,12,35,57,14,17,15,18
1500000US250251606011,250251606011,"Block Group 1, Census Tract 1606.01, Suffolk County, Massachusetts",943,116,200,80,95,61,28,34,0,12,28,34,0,12,0,12,67,53,0,12,0,12,0,12,0,12,0,12,67,53,0,12,34,38,33,38,0,12,105,54,47,40,0,12,12,19,35,36,0,12,58,41,0,12,0,12,0,12,58,41,743,130,469,131,298,106,0,12,102,61,144,84,52,38,171,92,75,54,0,12,75,54,0,12,0,12,96,73,0,12,24,41,67,58,5,8,274,94,115,71,0,12,71,55,37,47,7,10,159,67,6,10,82,50,41,40,30,24
1500000US250251606012,250251606012,"Block Group 2, Census Tract 1606.01, Suffolk County, Massachusetts",567,89,136,86,114,84,0,12,0,12,0,12,0,12,0,12,114,84,0,12,0,12,0,12,0,12,0,12,114,84,0,12,114,84,0,12,0,12,22,26,10,16,0,12,0,12,10,16,0,12,12,19,0,12,0,12,0,12,12,19,431,99,276,89,247,83,0,12,153,68,83,49,11,13,29,35,19,30,0,12,19,30,0,12,0,12,10,18,0,12,0,12,10,18,0,12,155,70,99,62,23,31,41,36,35,45,0,12,56,55,22,37,0,12,8,13,26,34
1500000US250251606021,250251606021,"Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts",418,94,24,38,24,38,24,38,0,12,0,12,24,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,394,91,307,87,174,72,0,12,94,59,80,49,0,12,133,70,52,48,0,12,38,42,14,22,0,12,81,70,0,12,50,58,23,36,8,12,87,43,66,43,21,33,10,18,10,15,25,24,21,22,0,12,0,12,14,18,7,12
1500000US250251606022,250251606022,"Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts",307,90,25,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,30,25,30,0,12,0,12,25,30,0,12,0,12,0,12,0,12,0,12,0,12,282,91,220,81,112,62,0,12,23,31,56,50,33,24,108,58,9,14,0,12,9,14,0,12,0,12,99,56,0,12,0,12,90,54,9,13,62,63,62,63,0,12,43,57,19,29,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251606023,250251606023,"Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts",256,78,51,60,51,60,0,12,0,12,0,12,0,12,0,12,51,60,0,12,0,12,0,12,0,12,0,12,51,60,0,12,51,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,205,55,135,58,94,50,0,12,55,47,9,14,30,21,41,41,8,13,0,12,0,12,8,13,0,12,33,38,12,18,0,12,21,33,0,12,70,40,25,23,0,12,8,11,10,15,7,12,45,33,0,12,14,22,9,14,22,25
1500000US250251606024,250251606024,"Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts",347,89,162,81,130,79,35,45,0,12,9,16,26,42,0,12,95,66,9,14,0,12,9,14,0,12,0,12,86,63,0,12,67,60,19,21,0,12,32,41,8,13,0,12,0,12,8,13,0,12,24,39,0,12,0,12,24,39,0,12,185,83,166,79,63,46,0,12,47,40,0,12,16,16,103,81,25,26,0,12,13,20,12,18,0,12,78,79,0,12,0,12,78,79,0,12,19,21,10,15,0,12,0,12,0,12,10,15,9,14,0,12,0,12,0,12,9,14
1500000US250251606025,250251606025,"Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts",337,82,40,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,48,0,12,0,12,0,12,0,12,0,12,40,48,0,12,0,12,0,12,40,48,297,80,190,84,121,71,0,12,45,49,42,46,34,34,69,48,18,21,0,12,10,15,8,13,0,12,51,49,0,12,51,49,0,12,0,12,107,42,33,34,0,12,9,14,0,12,24,31,74,33,0,12,8,13,21,23,45,31
1500000US250251701001,250251701001,"Block Group 1, Census Tract 1701, Suffolk County, Massachusetts",566,142,163,106,37,39,17,24,0,12,0,12,17,24,0,12,20,31,20,31,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12,0,12,126,98,0,12,0,12,0,12,0,12,0,12,126,98,0,12,0,12,0,12,126,98,403,129,222,93,178,83,0,12,33,37,103,76,42,31,44,42,0,12,0,12,0,12,0,12,0,12,44,42,0,12,0,12,44,42,0,12,181,103,124,94,0,12,0,12,100,91,24,26,57,42,0,12,14,22,13,22,30,28
1500000US250251701002,250251701002,"Block Group 2, Census Tract 1701, Suffolk County, Massachusetts",443,139,48,42,38,40,27,36,0,12,20,33,0,12,7,13,11,17,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,11,17,0,12,10,16,10,16,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,395,142,273,112,105,62,0,12,24,27,56,41,25,41,168,115,96,92,36,58,41,64,19,32,0,12,72,77,0,12,7,13,48,76,17,26,122,115,49,63,0,12,0,12,49,63,0,12,73,98,0,12,73,98,0,12,0,12
